lat,lon,year,week,label
-33.9594164023934,151.22503868211723,2025,26,Low
-33.80473932455201,151.13371828665777,2025,21,Low
-23.540731806993413,-46.598499653737704,2025,29,Low
48.78858897199512,2.4141041784343544,2025,37,Medium
33.99819334980715,-118.25506575489014,2025,26,Medium
-33.878313438875196,151.26937644453614,2025,29,Low
35.71001569554589,139.71266828304024,2025,15,High
48.84215051980093,2.28725769452884,2025,3,Medium
-33.87761436497422,151.2727389545001,2025,40,Low
35.633886867302145,139.61116989743473,2025,31,High
1.4487175066462612,103.8242806029665,2025,45,High
48.93387801174499,2.4121244968264706,2025,39,Medium
25.261774730670645,55.18903050799581,2025,40,Medium
48.81045076488599,2.2553075639438975,2025,24,Medium
40.70487735221089,-73.99562584457354,2025,2,Low
25.12068437155549,55.347254109048436,2025,1,Medium
34.121938676328455,-118.2121015038203,2025,6,Medium
51.50680751174276,-0.2060106047731885,2025,8,High
51.55604990617188,-0.030139813980950114,2025,8,High
51.518682291595205,-0.12883786429562832,2025,31,High
34.10252614996775,-118.33832908687582,2025,48,Medium
-23.5820056005309,-46.61310308951866,2025,31,Low
34.040106071102294,-118.21736265725929,2025,45,Medium
51.55637996575664,-0.17189941135804138,2025,51,High
40.79038563024385,-74.00656851430925,2025,33,Low
1.4182240644241144,103.83511547300323,2025,36,High
40.76590279561368,-74.08513836186006,2025,32,Low
-33.7748614994648,151.23615605033888,2025,48,Low
48.885226336015236,2.257375515679199,2025,37,Medium
40.76078104680442,-73.95385575932977,2025,13,Low
51.5685338640354,-0.11918784389026583,2025,19,High
-23.5055928851856,-46.73162211751121,2025,5,Low
35.63658073697644,139.60471378993728,2025,49,High
55.806739565953194,37.5347383284556,2025,40,Medium
40.64293411847177,-74.07299512152336,2025,41,Low
48.83920930193163,2.355000966251157,2025,27,Medium
34.04639934391983,-118.23865421010123,2025,3,Medium
1.4436803239854044,103.82851042815501,2025,13,High
48.90196942684539,2.41463794089602,2025,52,Medium
-33.77074130649596,151.12866856880584,2025,12,Low
48.88138477546333,2.350403142159896,2025,20,Medium
-23.609501074690503,-46.57173893120678,2025,52,Low
55.7681597780237,37.58318671558556,2025,28,Medium
48.87391180616145,2.4318631299329554,2025,21,Low
40.79762154730938,-74.03225283112982,2025,33,Low
55.84783093685277,37.668060339579995,2025,17,Medium
-23.623095014632316,-46.716049573681005,2025,51,Low
35.69211948028072,139.67618513212886,2025,4,High
-33.8139781584821,151.30592519663787,2025,46,Low
-33.89252392292569,151.27852515451937,2025,37,Low
-33.89306144123274,151.26674036250586,2025,37,Low
55.68643120891447,37.58272826354458,2025,25,Medium
51.50781098649294,-0.05145166532360995,2025,45,High
-33.892438252613665,151.14293504298976,2025,52,Low
55.664087060676,37.522005182316526,2025,34,Medium
34.106369650523945,-118.22897711247126,2025,35,Medium
-33.94397659582863,151.21164660014028,2025,1,Low
35.748275874416564,139.62229815208593,2025,11,High
35.732085370536616,139.5687249707641,2025,52,High
51.5088712161925,-0.18400579575559417,2025,45,High
55.79559781971415,37.66980591299356,2025,1,Medium
1.2604813518732687,103.76209999097685,2025,34,High
34.141869380663,-118.31848131852605,2025,38,Medium
-33.88693291527909,151.25631543445581,2025,10,Low
48.7611122285509,2.3640095395963976,2025,11,Medium
25.138152798584397,55.17731074216401,2025,3,Medium
48.77162620889102,2.282353093534426,2025,1,Medium
1.3403087361961372,103.80237437289944,2025,21,High
-23.593351033900777,-46.54987958795431,2025,20,Low
1.2541090359352016,103.78428338839484,2025,42,High
51.41251124793259,-0.030953520731918815,2025,5,Medium
48.85237114002919,2.4297520587277868,2025,3,Medium
40.775235128262906,-73.91101710705543,2025,5,Low
1.4208314946239364,103.78534438120555,2025,51,High
25.297350614730533,55.36892933667829,2025,50,Medium
1.3651929645800656,103.78568932719625,2025,13,High
51.457196461986406,-0.18818874038791183,2025,32,High
1.3739883271937317,103.78722454508231,2025,12,High
-23.577042854758414,-46.67386121236563,2025,49,Low
-23.51513714053846,-46.67273266166281,2025,13,Low
35.58577391533605,139.59828440262152,2025,25,High
51.5328468848602,-0.09703503407275083,2025,30,Medium
34.11435144212155,-118.15797260511559,2025,7,Medium
35.688037937336276,139.60895031145415,2025,2,High
1.3559489628552799,103.871396672652,2025,30,High
-33.84860877939937,151.2800509435054,2025,43,Low
51.53098575372578,-0.1672385070677449,2025,51,High
-23.63256729322094,-46.71361142868239,2025,4,Medium
51.46410464286669,-0.13585209773546544,2025,18,High
48.91867951463611,2.3763101565896125,2025,24,Medium
40.66731537236394,-74.06311508716414,2025,21,Low
-23.45876049943232,-46.6819971031181,2025,9,Low
55.789347983786946,37.526719442673844,2025,4,Medium
-33.91209660042845,151.27249442688648,2025,34,Low
40.773111951985896,-74.06488251527182,2025,38,Low
34.05775016066588,-118.28677297688286,2025,27,Medium
48.778855192997995,2.3684391063605084,2025,20,Medium
-33.79065656882828,151.2286853095207,2025,34,Low
-23.45967649776531,-46.649147156030445,2025,5,Low
35.70719474267774,139.74654238183342,2025,34,High
48.922429088977054,2.372269979892592,2025,16,Medium
35.66751852949974,139.60185626484108,2025,2,High
34.11575337695703,-118.1452450105001,2025,30,Medium
55.715170594196245,37.69927136897117,2025,30,Medium
55.852817010644074,37.5548185435227,2025,46,Medium
-23.62435552181887,-46.64345651126048,2025,22,Low
-33.86558944912753,151.15491891988086,2025,3,Low
-23.498677169617046,-46.706374026615435,2025,37,Low
48.80617755544958,2.320901344937145,2025,43,Medium
40.64597428306392,-74.06087534885279,2025,47,Medium
51.60294060863514,-0.21799065793665692,2025,22,High
-23.563719974263893,-46.686993815525696,2025,15,Low
-23.542276807131383,-46.72579748166812,2025,28,Low
35.736941195645535,139.68474566989278,2025,1,High
1.408926377163768,103.8213009338617,2025,38,High
48.89597626007447,2.330086624812271,2025,15,Medium
-33.89031222237411,151.17398105914236,2025,50,Medium
33.97961938934572,-118.18152438554387,2025,5,Medium
55.74538568587846,37.66964170071393,2025,52,Medium
35.711427228028406,139.73250294892262,2025,19,High
48.80095451987805,2.3068842763552135,2025,50,Medium
48.77486209865936,2.276245995239857,2025,1,Medium
55.81251304404548,37.64865678560668,2025,15,Medium
40.70452115498561,-74.08229420070295,2025,34,Low
55.81567619335999,37.54338168385321,2025,1,Medium
34.09277613638107,-118.19648459126194,2025,4,Medium
33.998170192680014,-118.33370958028569,2025,2,Medium
40.80129951594245,-73.95197375711906,2025,23,Low
40.6924216012521,-73.95310771056351,2025,22,Low
1.3721185583450335,103.85916550620718,2025,45,High
55.69750103797524,37.66846634800408,2025,19,Medium
1.4510864868612108,103.79139170475086,2025,26,High
35.7679754377385,139.6589289199593,2025,16,High
35.603321446425895,139.5840724874356,2025,19,High
1.2870356242776246,103.90908660359445,2025,38,High
25.257030153174554,55.24536455275576,2025,50,Medium
40.794683052222915,-74.10443235880422,2025,44,Low
35.67892884983655,139.73824639015416,2025,4,Medium
-23.470192730603845,-46.59230887509808,2025,21,Medium
-33.92622963174817,151.30202715446904,2025,51,Low
-23.563706259707523,-46.70989889911793,2025,17,Low
40.71398608258549,-73.9215579693546,2025,38,Low
-23.48744040826804,-46.64983889549083,2025,34,Low
35.71093995756972,139.6826541982144,2025,3,High
34.02477231211016,-118.27803853581042,2025,16,Medium
-33.822715087841225,151.11499114346796,2025,45,Low
-23.52586395713919,-46.700361433522005,2025,41,Low
25.15050742727066,55.336444779242896,2025,14,Medium
51.479697207447785,-0.17485620646520333,2025,29,High
25.290398828439237,55.31790851858304,2025,15,Medium
25.245342799646288,55.33807484129825,2025,3,Medium
55.73268307711307,37.69365319975602,2025,44,Medium
25.180296494775398,55.319538260517106,2025,15,Medium
51.605331639061596,-0.0886980181245354,2025,24,High
1.424456970135366,103.73888169456946,2025,28,Medium
35.68077457203351,139.62518861735776,2025,13,High
25.186930444753877,55.201419209503605,2025,11,Medium
40.75594263733291,-74.0513284888968,2025,52,Low
33.97495077287709,-118.152270198437,2025,29,Low
-23.560239967998932,-46.71024510308812,2025,41,Low
55.66124271316537,37.518105706450534,2025,39,Medium
34.030087481009645,-118.16705753699257,2025,12,Medium
25.18728065828859,55.27692366926411,2025,21,Medium
35.653720247448646,139.72376412262153,2025,10,High
55.69925676238531,37.603304722451725,2025,17,Medium
-23.49030271448218,-46.55836991160296,2025,18,Low
51.521301898440534,-0.03713486675001246,2025,5,High
48.86251373263513,2.413353190620116,2025,48,Medium
40.630764069158175,-73.94670814908577,2025,16,Low
40.6896420618112,-73.98256272078426,2025,3,Low
-33.90903997338157,151.25399586497625,2025,19,Low
48.9171937754984,2.3561715735876945,2025,19,Medium
1.4156905117467065,103.73710289299424,2025,30,High
48.76436961255537,2.306883220043401,2025,9,Medium
51.48085836441048,-0.19063457980995188,2025,50,High
1.432191358911975,103.8011824237723,2025,31,High
-33.9422962892252,151.13556390294804,2025,13,Low
-33.91881142764202,151.25075515160813,2025,6,Low
55.76747991520083,37.6733003489697,2025,38,Medium
-23.545527133639677,-46.63715731354831,2025,40,Low
35.69838034608966,139.67441342438397,2025,41,High
48.79834615927863,2.3747715901091415,2025,3,Medium
51.44331202040953,-0.2253189464073878,2025,8,High
40.732987254126115,-73.92922275404013,2025,46,Low
1.4160346780800794,103.82315440791143,2025,12,High
34.12474676734698,-118.28568635526842,2025,7,Medium
33.99300024241254,-118.15601756847117,2025,43,Medium
-33.778253738687496,151.14193996152468,2025,51,Low
51.488799758732085,-0.0453715325317271,2025,23,High
51.501194653133474,-0.19063823366813099,2025,35,High
35.700608532415785,139.7407278716427,2025,46,High
25.211140466176456,55.32345137008668,2025,33,Medium
51.43441680497768,-0.17424368181827932,2025,49,High
-33.92561101710095,151.26530740141726,2025,42,Low
35.71302709695733,139.62983403982628,2025,33,High
-23.622533768659377,-46.60485463720029,2025,16,Low
55.660734209326755,37.58530000799232,2025,32,Medium
1.2606887708042076,103.8051406334181,2025,14,High
34.1180193086685,-118.22775053584293,2025,48,Medium
34.047470662350456,-118.24698548445137,2025,25,Medium
51.60008981414646,-0.06990413175863647,2025,28,High
-23.551561790816823,-46.70073666754991,2025,24,Medium
1.392486371594668,103.82916740963596,2025,11,High
51.42152594275889,-0.13301019172827877,2025,39,High
25.201272610692936,55.20704310395599,2025,43,Medium
33.969980836051775,-118.2856502960267,2025,15,Medium
25.15448338296116,55.3142626733794,2025,52,Medium
48.76907450421734,2.3031220028181347,2025,44,Medium
-23.625049918594144,-46.6410332629724,2025,41,Low
25.285489005341077,55.33961400712297,2025,50,Medium
35.76357587261708,139.6752769866021,2025,52,High
55.72586733382414,37.57372119653749,2025,14,Medium
25.226301604722963,55.19798274116814,2025,16,Medium
1.2874292015368178,103.9158850264491,2025,5,Medium
1.3108395560081392,103.89065266693905,2025,37,High
51.56873367631205,-0.03149228349919761,2025,49,High
-33.909779116350336,151.15285286303782,2025,40,Low
34.00330282261998,-118.29064570251325,2025,17,Medium
51.4103220168401,-0.18191113909878792,2025,7,High
25.23141113675511,55.188572653568755,2025,14,Medium
-33.83125715366563,151.1675815707118,2025,11,Low
48.85872573156355,2.3178824362715567,2025,37,Medium
25.189638211495055,55.20203090961733,2025,28,High
40.81014823771467,-74.0465598681885,2025,39,Low
25.15554087130304,55.17572173075594,2025,14,Medium
1.4145367261986426,103.81725535141317,2025,25,High
1.3098227845163308,103.85935589125853,2025,22,High
-33.87027876140905,151.25152696151324,2025,8,Low
55.73426629027913,37.61024168274886,2025,10,Medium
48.75945971185964,2.4468145903394496,2025,23,Medium
48.83084121375495,2.3044574472536894,2025,28,Medium
40.776864211341774,-74.00483234312745,2025,6,Low
-33.78878713347116,151.28281649625495,2025,33,Low
-33.77641514608153,151.19220615358452,2025,31,Low
55.710720902644894,37.60772782470806,2025,30,Medium
25.26559950183015,55.251242761813884,2025,19,Medium
51.429908644783026,-0.039185900927726114,2025,42,High
55.80887117868885,37.577004051472095,2025,3,Medium
-33.88148007250641,151.13984188230285,2025,10,Low
-33.7771701035231,151.26906968432493,2025,48,Low
35.77407053837874,139.56975081218334,2025,51,Medium
35.66033194792915,139.6334197721258,2025,17,High
25.105197979818712,55.2286417431917,2025,38,Medium
51.494170923754105,-0.16610685358111316,2025,38,High
34.098156954124796,-118.19915093858008,2025,36,Medium
51.5510857768159,-0.13003293892329948,2025,48,High
34.06392269743095,-118.16734534986477,2025,23,Medium
55.747391415677875,37.521138513060926,2025,29,High
34.058029605352324,-118.22904352141002,2025,49,Medium
-33.800709745773034,151.13211825619106,2025,43,Low
35.640356185554,139.74324686139806,2025,29,High
25.10588649164036,55.29317673745656,2025,37,Medium
35.666863951608335,139.72561119434056,2025,3,High
-23.474413191949367,-46.70242979385035,2025,27,Low
35.58873167180041,139.61221638123368,2025,14,High
35.77029845215834,139.55767332034839,2025,33,High
1.2550854796292912,103.80895952331626,2025,24,High
40.61818305916741,-73.91878828461121,2025,49,Low
33.99547609162154,-118.26583818173411,2025,25,Medium
-33.81441126444574,151.23533999786952,2025,47,Medium
25.229525688697773,55.2404929502889,2025,46,Medium
-33.86285500566198,151.2402998406453,2025,18,Low
34.072940590518876,-118.27602027510176,2025,5,Low
34.1107808501372,-118.32099131424395,2025,49,Medium
51.49846509654055,-0.20009644057700957,2025,19,High
40.7708394117456,-74.00358750452251,2025,12,Low
35.61938403830501,139.74446119085124,2025,22,High
51.54049826157673,-0.08178520899944106,2025,31,High
51.50242166992648,-0.19767763330528013,2025,52,High
48.85615620692303,2.4497817597621716,2025,29,Medium
-33.92404529430737,151.21259816363957,2025,16,Low
35.71221975211829,139.73042367105901,2025,41,High
48.94529539831848,2.4369989478069805,2025,17,Medium
40.80839393361746,-73.95345874349925,2025,31,Low
1.2889704724733848,103.865350770532,2025,51,High
40.69121580772577,-73.96433926580472,2025,42,Low
35.73452609933253,139.59738446642774,2025,39,High
25.26091392317243,55.24745384466778,2025,38,Medium
55.65951109829163,37.53337542925608,2025,38,Medium
33.9893030532508,-118.20401778103381,2025,41,Medium
35.64119762329466,139.71572531383572,2025,4,High
33.9644175136864,-118.21374842162655,2025,28,Medium
51.49198792752878,-0.12542395083665736,2025,44,High
51.48752927155995,-0.1570765468539443,2025,43,High
48.873165870570794,2.258589832478932,2025,10,Medium
-23.580884932722082,-46.719158083861984,2025,1,Low
-33.95626729111111,151.26686534840385,2025,23,Low
25.149211699045377,55.330038046534845,2025,43,Medium
40.70158429460066,-74.10533422407599,2025,36,Low
48.939359472145995,2.4220367968609664,2025,36,Medium
25.25199948292478,55.228422738941674,2025,31,Medium
25.230460744675096,55.227979974972435,2025,10,High
34.07896795505689,-118.28075468798718,2025,52,Medium
51.4597041692073,-0.05201067480879881,2025,32,High
51.524087137895684,-0.07949184370932358,2025,8,High
48.87989736804474,2.4145368895272017,2025,22,Medium
55.71337284350916,37.66280608609401,2025,13,Medium
-23.548656542628187,-46.56758235302668,2025,29,Low
-33.827907004090385,151.20673760507282,2025,27,Low
1.3387070142872108,103.88742762384803,2025,15,High
48.806599241021765,2.2954557289137094,2025,18,Medium
48.7671574197272,2.405275243933365,2025,38,Medium
48.872627120898066,2.3983682457827906,2025,13,Medium
-23.510558684614878,-46.63168256680618,2025,9,Low
40.70124389794047,-73.90731975074236,2025,18,Low
1.3988237047041965,103.90300515030805,2025,4,High
55.67395067156804,37.66789367528475,2025,12,Medium
48.934498863158694,2.4307198196175572,2025,46,Medium
55.78588907053113,37.55909153468459,2025,31,High
40.78362704000382,-73.90744329572213,2025,18,Low
25.28034239204444,55.34123895825417,2025,45,Medium
-23.575425708866234,-46.636764131465775,2025,39,Low
51.538408593245016,-0.11174956483289678,2025,13,High
25.244366079806074,55.17419980971563,2025,11,Medium
51.539005943668776,-0.14055671927695096,2025,31,Medium
1.2718775963462257,103.80368357707115,2025,31,High
25.21549456466635,55.2339886645918,2025,25,Medium
55.67804782635497,37.626689347263365,2025,20,Medium
-23.63567576570112,-46.6862608777569,2025,40,Medium
1.3579542946941638,103.8620156025966,2025,7,High
48.90575697800951,2.3464357846933828,2025,13,Medium
40.68633300679425,-74.0980481248191,2025,25,Low
48.89156968866356,2.254717162209135,2025,41,Medium
48.85186134188172,2.4453133552554434,2025,6,Medium
-23.520848484256938,-46.69625591282139,2025,11,Low
55.67443440484926,37.697995100688125,2025,47,Medium
55.789271112560975,37.62284153640039,2025,7,Medium
48.95490180614264,2.3162320022051093,2025,10,Medium
55.714191828487124,37.64689840665182,2025,34,Medium
25.151137755606126,55.18846599873566,2025,15,Medium
40.647165704712286,-74.09091757068701,2025,13,Low
51.51163627432874,-0.22292169246129562,2025,36,High
55.75557132152771,37.654650315863584,2025,43,Medium
35.60800056175798,139.70614304716997,2025,51,High
34.14102676330496,-118.21245302964563,2025,40,High
-33.88652735364961,151.18544080389015,2025,25,Medium
1.4190465865649498,103.90127349692173,2025,27,High
48.802643412362144,2.27471362919918,2025,20,Medium
25.270573721680545,55.19971191089985,2025,26,Medium
-23.48151843404842,-46.58777663184814,2025,17,Low
51.41070359185925,-0.06271680816597705,2025,10,High
1.3221376864533694,103.78471603208372,2025,45,High
1.2644998908509366,103.91640390465896,2025,8,High
35.68979304006569,139.55132503919174,2025,9,High
33.988030569188005,-118.226850371149,2025,5,Medium
1.3361610895029827,103.88720291016631,2025,20,High
1.2651528672231165,103.80147719236709,2025,51,High
48.926185461697095,2.3092503576107632,2025,45,Medium
40.76046002304569,-73.91480527362893,2025,19,Low
25.175366805929496,55.26918898243763,2025,29,Medium
-23.629628630610593,-46.53985577434139,2025,4,Low
25.26842852290725,55.19770454434186,2025,40,Medium
25.25453931741786,55.30563315597939,2025,16,Medium
51.548686527615175,-0.04067576656250371,2025,48,High
51.47431000590582,-0.06841992927949939,2025,17,High
25.166526766701775,55.366224934434726,2025,31,Medium
-23.459748261929857,-46.618479590794806,2025,24,Low
-23.46549623202052,-46.56926448374723,2025,6,Low
-23.642567925031276,-46.64129904107961,2025,29,Low
-23.635005850750854,-46.68344588300657,2025,9,Low
51.60178964594098,-0.03982096890832079,2025,7,High
25.143244970517863,55.24270184068403,2025,28,Medium
55.71588674178042,37.66425188323707,2025,24,Medium
48.77505520909479,2.2698312507419853,2025,28,Medium
-23.627769151061713,-46.7217826830344,2025,3,Low
51.48027115737103,-0.10083861466740598,2025,27,High
35.623476790362105,139.61021379847026,2025,33,High
35.615265258998456,139.55040735778894,2025,1,Medium
-33.90275231257936,151.29546530202177,2025,15,Low
48.77369290469789,2.4098563308594043,2025,38,Medium
48.75669125315213,2.2581552737219894,2025,44,Medium
55.80828993149579,37.70482679925633,2025,52,Medium
35.65309242864767,139.63067556667104,2025,24,High
